a_city_state_zip,b_city_state_zip,a_clean_name,b_clean_name,level_0,level_1
summervillesc29485,summervillesc29485,lamservicesllc,lamservicesllc,32234,192830
bendor97701,bendor97701,leadingedgeaviationinc,leadingedgeaviationinc,32237,196180
mounthollynj8060,mounthollynj08060,leasegroupresourcesinc,leasegroupresourcesinc,32239,38894
walkersvillemd21793,walkersvillemd21793,lonzawalkersvilleinc,lonzawalkersvilleinc,32250,36995
purchaseny10577,purchaseny10577,lindenmeyrmunroeinc,lindenmeyrmunroe,32254,32732
jamestownny14701,jamestownny14701,liberainc,liberainc,32259,54112
albuquerquenm87106,albuquerquenm87106,librationsystemsmanagementinc,librationsystemsmanagementinc,32267,114897
batonrougela70816,batonrougela70816,lantecoflouisianallc,lantecoflouisianallc,32272,113414
bowlinggreenky42103,bowlinggreenky42103,lifeskillsinc,lifeskillsinc,32275,46702
livermoreca94550,livermoreca94550,legginc,legginc,32279,32262
chicagoil60649,chicagoil60649,larabidachildrenshospital,larabidachildrenshospital,32291,55279
portlandor97204,portlandor97204,legitscriptllc,legitscriptllc,32293,133555
willistonvt5495,willistonvt05495,laboriemedicaltechnologiesco,laboriemedicaltechnologiescorp,32296,136467
neptunenj7753,neptunenj07753,lgsmanagementinc,lgsmanagementinc,32300,165695
louisvilleky40209,louisvilleky40209,louisvilleregionalairportauthority,louisvilleregionalairportauthorityky,32304,42164
detroitmi48219,detroitmi48202,lakeshoreengineeringservices,lakeshoreengineeringservicesinc,32306,40291
fallschurchva22042,fallschurchva22042,liebenowtorokinc,liebenowtorokinc,32308,48457
austintx78750,austintx78750,ldrspineusainc,ldrspineusainc,32322,4795
austintx78701,austintx78701,landmarkorganizationinc,landmarkorganization,32325,24956
fortlauderdalefl33309,fortlauderdalefl333092075,libertypowerholdings,libertypowerholdingsllc,32327,40390
newhydeparkny11040,newhydeparkny110402600,longislandjewishmedicalcenter,longislandjewishmedicalcenter,32335,29832
boxboroughma1719,boxboroughma01719,lightowerfibernetworksiillc,lightowerfibernetworksiillc,32336,101945
jacksonvillefl32224,jacksonvillefl322245270,landstargloballogisticsinc,landstargloballogisticsinc,32344,35501
austintx78760,austintx78741,linebargergogganblairsampsonllp,linebargergogganblairsampsonllp,32360,26921
moonachienj7074,moonachienj07074,lpsindustriesinc,lpsindustriesllc,32364,40486
daytonoh45414,daytonoh45414,lionapparelinc,lionapparelinc,32368,27719
charlottenc28209,charlottenc282094685,luquiregeorgeandrewsinc,luquiregeorgeandrewsinc,32371,92947
bohemiany11716,bohemiany117162416,logitekinc,logitekinc,32374,353
lasvegasnv89119,lasvegasnv89102,lucchesigalatiarchitects,lucchesigalatiarchitectsinc,32381,43346
sylmarca91342,sylmarca91342,laseroperationsllc,laseroperationsllc,32386,826
littlerockar72202,littlerockar72201,littlerockcityof,littlerockcityofar,32389,41245
alexandriava22306,alexandriava22306,lasystemsinc,lasystemsinc,32391,114778
alexandriava22306,alexandriava22306,lasystemsinc,lasystemsinc,32398,114778
sudburyma1776,sudburyma01776,labyrinthsolutionsinc,labyrinthsolutionsinc,32399,60604
pleasantonca94588,pleasantonca94588,ltdgloballlc,ltdgloballlc,32402,177118
northvalenj7647,northdalenj07647,lhsproductionsinc,lhsproductionsinc,32410,115000
valenciaca91355,valenciaca913553409,laviindustries,laviindustriesinc,32419,53661
dallastx75207,dallastx75201,lopezgarciagroup,lopezgarciagroupinc,32421,29674
kirklandwa98034,kirklandwa98034,lancsindustriesholdingsllc,lancsindustriesholdingsllc,32423,7931
maywoodil60153,maywoodil60153,loyolauniversityhealthsystem,loyolauniversityhealthsystem,32428,29845
newyorkny10038,newyorkny10038,lowereastsideservicecenterinc,lowereastsideservicecenterinc,32439,48009
saintaugustindedesmauresquébecquebecg3a2e6,saintaugustindedesauresqcg3a2e6,louisgarneausportsinc,louisgarneausportsinc,32449,19003
sandiegoca92126,sandiegoca92126,laserelectricinc,laserelectricinc,32451,49770
albuquerquenm87106,albuquerquenm87106,librationsystemsmanagementinc,librationsystemsmanagementinc,32468,114897
anchorageak99501,anchorageak99501,littlesusitnaconstructioncompanyinc,littlesusitnaconstructioncoinc,32480,53282
lexingtonky40511,lexingtonky450111018,lexairinc,lexairinc,32486,50377
lexingtonky40511,lexingtonky40511,lexairinc,lexairinc,32486,50378
columbiasc29201,columbiasc29201,leetransportequipinc,leetransportequipmentinc,32496,47595
chicagoil60609,chicagoil60609,lincolnprovisoninc,lincolnprovisioninc,32504,29629
covinaca91723,covinaca91723,losangelesengineering,losangelesengineeringinc,32505,48445
buffalony14202,buffalony14210,lcobuildingllc,lcobuildingllc,32526,129040
hamptonva23661,hamptonva236611909,lockwoodbrothersinc,lockwoodbrosinc,32529,51001
montereyca93942,montereyca93940,languagelineservices01,languagelineservicesinc,32530,21770
lebanonnh3766,lebanonoh45036,lebanoncityof,lebanoncityofoh,32533,42654
pensacolafl32501,pensacolafl32501,lakeviewcenterinc,lakeviewcenterinc,32542,47888
rollamo65401,rollamo65401,lokiinc,lokiinc,32543,122933
mountprospectil60056,mountprospectil60056,lapmasterinternationalllc,lapmasterinternationalllc,32551,182063
mountprospectil60056,mountprospectil60056,lapmasterinternationalllc,lapmasterinternationalllc,32552,182063
livermoreca94550,livermoreca94550,livermorecityof,livermorecityofca,32578,55149
livermoreca94550,livermoreca94550,livermorecityof,livermorecityofca,32579,55149
houstontx77042,houstontx77042,loomisarmoredusinc,loomisarmoredusllc,32580,57719
boxboroughma1719,boxboroughma01719,lightowerfibernetworksillc,lightowerfibernetworksiillc,32581,101945
fairfaxva22031,fairfaxva220314339,lockheedmartindesktopsolutionsinc,lockheedmartindesktopsolutionsinc,32587,33456
boontonnj7005,boontonnj07005,l3mobilevisioninc,l3mobilevisioninc,32590,184090
seattlewa98188,seatacwa98188,lutherancommunityservicesnorthwest,lutherancommunityservicesnorthwest,32596,46856
sanluisobispoca93401,sanluisobispoca93401,lindamoodbelllearningproces,lindamoodbelllearningprocessesinc,32597,46658
washingtondc20540,washingtondc20540,libraryofcongress,libraryofcongressdc,32601,30028
reservela70084,reservela70084,louisianamachinerycompanyllc,louisianamachinerycollc,32607,42585
restonva20190,restonva201905661,lmnsolutionsinc,lmnsolutionsinc,32609,59731
chicagoil60609,chicagoil60609,lincolnprovisioninc,lincolnprovisioninc,32615,29629
turlockca95380,turlockca95380,ltgassociatesinc,ltgassociatesinc,32616,165527
losangelesca90012,losangelesca90012,losangelescountydepartmentofhealth,losangelescountydepartmentofhealthservices,32622,29696
losangelesca90012,losangelesca90012,losangelescountydepartmentofhealth,losangelescountydepartmentofpublichealthca,32622,111106
huntsvilleal35816,huntsvilleal35816,logzoneurbanjointventurellc,logzoneurbanjointventurellc,32637,180505
bentonharbormi49022,bentonharbormi49022,lakemichigancollege,lakemichigancollege,32638,57960
delanomn55328,delanomn553288605,landscapestructuresinc,landscapestructuresinc,32639,29434
littletonco80120,littletonco80120,longbuildingtechnologiesinc,longbuildingtechnologiesinc,32644,18719
somervillema2143,somervillema021434228,lumarrayinc,lumarrayinc,32649,95355
leavenworthks66048,leavenworthks66048,leavenworthcityof,leavenworthcityofks,32651,56815
halifaxma2338,halifaxma02338,liddellbrothersinc,liddellbrosinc,32662,140015
harveyla70058,harveyla70058,littlecomputersolutions,littlecomputersolutionsinc,32664,114919
mcleanva22101,mcleanva22101,lagunaventuresinc,lagunaventuresinc,32671,38650
brandonsd57005,brandonsd57005,luvernetruckequipmentinc,luvernetruckequipmentinc,32692,46232
indianapolisin46250,indianapolisin46250,languagetrainingcenterinc,languagetrainingcenterinc,32702,129743
allentownpa18103,allentownpa181034203,lehighvalleysafetysupplycoinc,lehighvalleysafetysupplycoinc,32707,50387
lomalindaca92354,lomalindaca92350,lomalindauniversity0000,lomalindauniversity,32714,27948
santamonicaca90405,santamonicaca90405,lessonlabinc,lessonlabinc,32718,24793
rochesterny14606,rochesterny14604,layer3technologiesinc,layer3technologiesinc,32719,30156
chicagoil60649,chicagoil60649,larabidachildrenshospital,larabidachildrenshospital,32724,55279
broadwayva22815,broadwayva22815,lantzconstructioncompany,lantzconstructionco,32727,46249
amityvilleny11701,amityvilleny11701,landtekgroupinc,landtekgroupinc,32729,50413
broomfieldco80021,broomfieldco800213464,lanxinc,lanxinc,32750,6407
columbiasc29210,columbiasc29210,ljinc,ljinc,32763,38334
newyorkny10112,newyorkny101120015,lazardassetmanagementllc,lazardassetmanagementllc,32767,24652
newyorkny10112,newyorkny101120015,lazardassetmanagementllc,lazardwealthmanagementllc,32767,116232
torranceca90501,torranceca905011821,luminitllc,luminitllc,32769,38119
goletaca93117,goletaca93117,launchpointtechnologiesinc,launchpointtechnologiesinc,32781,44811
dallastx75201,dallastx75201,lockelordllp,lockelordllpold,32787,36575
newportky41071,newportky41072,louistrauthdairyllc,louistrauthdairyllc,32791,21304
southfieldmi48075,southfieldmi480751058,lawrencetechnologicaluniversity,lawrencetechnologicaluniversity,32795,28003
duluthmn55802,duluthmn55802,lhbinc,lhbinc,32797,4803
tampafl33611,tampafl33611,longassociatesarchitectsengineersinc,longassociatesarchitectsengineersinc,32800,51357
wilmingtonde19806,wilmingtonde19806,labwareinc,labwareinc,32803,48740
clackamasor97015,clackamasor97015,legacywirelessservicesinc,legacywirelessservicesinc,32805,50437
louisvilleky40202,louisvilleky40202,lincolnfoundation,lincolnfoundationinc,32806,23510
newcarlisleoh45344,newcarlisleoh453442345,louderbackfamilyinvestmentsinc,louderbackfamilyinvestmentsinc,32807,55066
harrogatetn37752,harrogatetn37752,lincolnmemorialuniversity,lincolnmemorialuniversity,32816,27918
wilsonny14172,wilsonny14172,lynxproductgroupllc,lynxproductgroupllc,32823,52134
woonsocketri2895,woonsocketri02895,lucenabrosinc,lucenabrosinc,32840,52082
fairfaxva22030,fairfaxva220302881,leapfrogsolutionsinc,leapfrogsolutionsinc,32846,43280
wilsonny14172,wilsonny14172,lynxproductgroupllc,lynxproductgroupllc,32854,52134
orlandofl32837,orlandofl32837,ljcreateinc,ljcreateinc,32855,116811
jeffersoncitymo65102,jeffersoncitymo65101,lincolnuniversity,lincolnuniversitymo,32856,27919
beaumonttx77705,beaumonttx77710,lamaruniversity,lamaruniversity,32858,27986
pikevillenc27863,pikevillenc27863,landscapedesignofgoldsboroinc,landscapedesignofgoldsboroinc,32870,54759
carpinteriaca93013,carpinteriaca930132925,lyndacominc,lyndacominc,32876,30363
pikevillenc27863,pikevillenc27863,landscapedesignofgoldsboro,landscapedesignofgoldsboroinc,32878,54759
louisvilleky40202,louisvilleky40202,louisvillewatercompany,louisvillewaterco,32899,46605
sanfranciscoca94111,sanfranciscoca941115630,legatocapitalmanagementllc,legatocapitalmanagementllc,32900,7127
newyorkny10011,newyorkny10011,leadershipdirectoriesinc,leadershipdirectoriesinc,32920,53992
norcrossga30092,norcrossga30092,lxeinc,lxeinc,32926,347
austintx78746,austintx78741,linebargergogganblairsampsonllp,linebargergogganblairsampsonllp,32935,26921
glenwoodil60425,glenwoodil604251586,landauerinc,landauerinc,32951,45
sunnyvaleca94089,sunnyvaleca940891302,labcyteinc,labcyteinc,32972,28777
lockhavenpa17745,lockhavenpa17745,lockhavenuniversityfoundation,lockhavenuniversityfoundation,32975,47035
moonachienj7074,moonachienj07074,lpsindustriesllc,lpsindustriesllc,32980,40486
chicagoil60601,chicagoil60613,loeblschlossmanhacklinc,loeblschlossmanhacklinc,32985,29740
chicagoil60601,chicagoil60601,loeblschlossmanhacklinc,loeblschlossmanhacklinc,32985,29741
germantownmd20874,germantownmd208745244,librarysystemsservicesllc,librarysystemsservicesllc,32995,41998
covinaca91723,covinaca91723,losangelesengineeringinc,losangelesengineeringinc,32996,48445
parkeraz85344,parkeraz85344,lapazregionalhospitalinc,lapazregionalhospitalinc,32997,47833
sunnyvaleca94089,sunnyvaleca94089,liquidroboticsinc,liquidroboticsinc,33000,6740
carrboronc27510,carrboronc27510,leaptechnologiesinc,leaptechnologiesinc,33001,61362
wilkesboronc28697,wilkesboronc28697,loweshomecentersinc,loweshomecentersllc,33008,61239
westwoodca96137,westwoodca96137,lasseneconomicdevelopmentcorporation,lasseneconomicdevelopmentcorpca,33014,93056
columbiamd21044,columbiamd210462563,ldrinternationalinc,ldrinternationalinc,33028,22952
batonrougela70816,batonrougela70816,lantecoflouisianallc,lantecoflouisianallc,33038,113414
wheatridgeco80033,wheatridgeco80033,lifeloctechnologiesinc,lifeloctechnologiesinc,33039,37391
rochesterny14623,rochesterny14623,lasermaxinc,lasermaxinc,33047,57838
northandoverma1845,northandoverma01845,lcominc,lcominc,33057,32216
lasvegasnv89101,lasvegasnv89101,lasvegascityof,lasvegascityofnv,33060,39814
billingsmt59105,billingsmt,lynchflyingserviceinc,lynchflyingserviceinc,33064,21610
saintlouismo63132,stlouismo63132,lighthousefortheblindthe,lighthousefortheblindinc,33066,33765
ottawaontariok1p5h9,ottawaonk1p5h9,lansdownetechnologiesinc,lansdownetechnologiesinc,33077,106306
rhinelanderwi54501,rhinelanderwi54501,lakestatesyeastllc,lakestatesyeastllc,33089,56997
batonrougela70808,batonrougela70808,lamarmediacorp,lamarmediacorp,33101,666
santaclaraca95054,santaclaraca95054,lumendatainc,lumendatainc,33109,135111
roslynny11576,roslynny115761418,lhnetworkinc,lhnetworkinc,33113,114993
oklahomacityok73114,oklahomacityok73114,leidosconstructorsllc,leidosconstructorsllc,33117,171125
sandiegoca92126,sandiegoca92126,laserelectricinc,laserelectricinc,33134,49770
roslynny11576,roslynny115761418,lhnetworkinc,lhnetworkinc,33135,114993
wellesleyhillsma2481,wellesleyhillsma02481,lincolntechnologiesinc,lincolntechnologiesinc,33136,30446
irvineca92614,irvineca92612,lbainc,lbaincca,33154,52563
bendor97701,bendor97701,leadingedgeaviationinc,leadingedgeaviationinc,33161,196180
huntingtonbeachca92647,huntingtonbeachca92647,lightningdiversionsystemsinc,lightningdiversionsystemsllc,33162,122623
baltimoremd21239,baltimoremd21239,leagueforpeoplewithdisabilitiesincthe,leagueforpeoplewithdisabilitiesinc,33171,50952
littlerockar72204,littlerockar72204,lionsworldservicesfortheblind,lionsworldservicesfortheblind,33174,37978
honoluluhi96814,honoluluhi968141939,laserbarcodesolutionsinc,laserbarcodesolutionsinc,33190,165579
jeffersoncitymo65109,jeffersoncitymo65109,learfieldcommunicationsinc,learfieldcommunicationsllc,33191,24560
bethlehempa18015,bethlehempa,lehighuniversity,lehighuniversity,33200,27906
buffalony14215,buffalony,lasalleambulanceinc,lasalleambulanceinc,33203,587
elkridgemd21075,elkridgemd21075,lingualinformationsystemtechnologiesinc,lingualinformationsystemtechnologiesinc,33208,39717
fentonmo63026,fentonmo63026,lacledechainmanufacturingcompanyllc,lacledechainmanufacturingcollc,33214,48106
goletaca93117,goletaca93117,launchpointtechnologiesinc,launchpointtechnologiesinc,33215,44811
pageaz86040,pageaz86040,lakepowellconstructiondevelopmentinc,lakepowellconstructiondevelopmentinc,33223,49681
sanjoseca95134,sanjoseca951342011,laserscope,laserscopeinc,33227,1
englewoodco80112,englewoodco80112,loupconstructioncompanyinc,loupconstructioncoinc,33233,53732
springfieldil62704,springfieldil62704,levirayshoup,levirayshoupinc,33237,33488
atlantaga30309,atlantaga303092955,lyrasisinc,lyrasisinc,33244,55755
allendalenj7401,allendalenj07401,lonzainc,lonzainc,33249,18052
louisvilleky40209,louisvilleky40209,laboratorysupplycompanyinc,laboratorysupplycoinc,33269,45442
pittsburghpa15219,pittsburghpa15212,lindypavinginc,lindypavinginc,33273,46524
chicagoil60604,chicagoil60604,lipmanhearneinc,lipmanhearneinc,33274,46540
broomfieldco80021,broomfieldco80021,level3communicationsllc,level3communicationsllc,33291,2866
jeffersoncitymo65109,jeffersoncitymo65109,learfieldcommunicationsinc,learfieldcommunicationsllc,33293,24560
brandonsd57005,brandonsd57005,luvernetruckequipmentinc,luvernetruckequipmentinc,33305,46232
jeffersoncitymo65109,jeffersoncitymo65109,learfieldcommunications,learfieldcommunicationsllc,33311,24560
cambridgema2139,cambridgema02139,livedatainc,livedatainc,33327,4794
baltimoremd21239,baltimoremd21239,leagueforpeoplewithdisabilitiesincthe,leagueforpeoplewithdisabilitiesinc,33332,50952
westminstermd21157,westminstermd21157,landseaairautonomyllc,landseaairautonomyllc,33349,165690
bensalempa19020,bensalempa19020,laminatedmaterialscorporation,laminatedmaterialscorp,33360,57815
québecquébecquebecg1n4s7,québecqcg1n4s7,lambertsomecinc,lambertsomecinc,33380,37855
henricova23233,richmondva23233,leadingedgesystemsrichmondlesrinc,leadingedgesystemsrichmondinc,33384,50032
staffordtx77477,staffordtx77477,lifetechinc,lifetechinc,33390,54366
staffordtx77477,staffordtx77477,lifetechinc,lifetechinc,33391,54366
lufkintx75904,lufkintx759043951,lufkinindustriesinc,lufkinindustriesllc,33407,106
rochesterny14624,rochesterny14624,laneindustriesinc,laneindustriesinc,33414,611
sandiegoca92122,sandiegoca92122,lmanorthamericainc,lmanorthamericainc,33416,30353
vacavilleca95688,vacavilleca95688,largescalebiologycorp,largescalebiologycorp,33435,1570
sanfranciscoca94105,sanfranciscoca94105,loanperformance,loanperformance,33440,28678
lenexaks66219,lenexaks662199752,laboneinc,laboneinc,33447,671
amityvilleny11701,amityvilleny11701,landtekgroup,landtekgroupinc,33453,50413
lasvegasnv89107,lasvegasnv89153,lasvegasvalleywaterdistrict,lasvegasvalleywaterdistrictnv,33470,29382
lasvegasnv89153,lasvegasnv89153,lasvegasvalleywaterdistrict,lasvegasvalleywaterdistrictnv,33471,29382
northsuttonnh3260,northsuttonnh03260,labsphereinc,labsphereinc,33478,34795
sanfranciscoca94108,sanfranciscoca94108,lumetra,lumetra,33489,46394
raleighnc27603,raleighnc27603,lawmenssafetysupplyinc,lawmenssafetysupplyinc,33494,168900
concordca94520,concordca94520,lifemeasurementinc,lifemeasurementinc,33505,105074
latrobepa15650,latrobepa15650,latrobeareahospital,latrobeareahospital,33510,25816
portsmouthnh3801,portsmouthnh03801,longtermcarepartnersllc,longtermcarepartnersllc,33528,46716
bakersfieldca93301,bakersfieldca93301,lusternationalinc,lusternationalinc,33532,40064
wheelingil60090,wheelingil60090,lundindustriesinc,lundindustriesinc,33533,39409
northbrookil60062,northbrookil60062,lundindustriesinc,lundindustriesinc,33534,39408
franklintn37067,franklintn37067,latitude36,latitude36inc,33535,93758
ayerma1432,ayerma01432,l3communicationsesscoinc,l3communicationsesscoinc,33539,2181
commackny11725,commackny11725,libertymovingstoragecoinc,libertymovingstoragecoinc,33551,51044
jacksonvillefl32224,jacksonvillefl32224,landstarrangerinc,landstarrangerinc,33555,35499
grayslakeil60030,grayslakeil60030,lumirresearchinstituteinc,lumirresearchinstituteinc,33556,114709
rustonla71270,rustonla71270,lincolnbuildersinc,lincolnbuildersinc,33559,46332
rustonla71270,rustonla71270,lincolnbuildersinc,lincolnbuildersinc,33560,46332
mississaugaontariol5t1z2,mississaugaonl5t1z2,langenpackaginginc,langenpackaginginc,33562,174136
chesterva23836,chesterva23836,logistics2020inc,logistics2020inc,33564,48170
griftonnc28530,griftonnc285308656,lpiroadhousellc,lpiroadhousellc,33569,98043
laredotx78041,laredotx78041,laredoaerocenterinc,laredoaerocenterinc,33571,44413
hamptonva23661,hamptonva23661,leetelecominc,leetelecominc,33575,54787
anchorageak99501,anchorageak99501,linfordofalaskainc,linfordofalaskainc,33585,51077
greeleyco80631,greeleyco,lextroninc,lextroninc,33607,129415
kennesawga30144,kennesawga30144,linkresourcesinc,linkresourcesincga,33609,60990
tucsonaz85701,tucsonaz857196626,latitudeengineeringllc,latitudeengineeringllc,33611,119586
sanfranciscoca94111,sanfranciscoca94111,lowincomeinvestmentfund,lowincomeinvestmentfund,33626,54453
frederickmd21701,frederickmd21701,loginsystemsinc,loginsystemsinc,33630,114958
fremontca94539,fremontca94539,lebroindustrial,lebroindustrialinc,33666,40026
sanfernandoca91340,sanfernandoca913401842,lehmanfoodsinc,lehmanfoodsinc,33667,99532
crownpointin46307,crownpointin463072729,lgsplumbinginc,lgsplumbinginc,33668,50765
louisvilleky40207,louisvilleky402074712,lifescanlouisvillellc,lifescanlouisvillellc,33670,120665
mountainviewca94043,mountainviewca94043,lightwaveelectronicscorporat,lightwaveelectronicscorp,33695,28599
burlingtonwi53105,burlingtonwi53105,ldvinc,ldvinc,33704,29443
chicagoil60640,chicagoil606401019,lslindustriesinc,lslindustriesinc,33710,47555
losangelesca90015,losangelesca90015,losangelestradetechnicalcollege,losangelestradetechnicalcollege,33718,29871
tempeaz85281,tempeaz85281,logansimpsondesigninc,logansimpsondesigninc,33728,46919
austintx78746,austintx78746,lifesizecommunications,lifesizecommunicationsinc,33730,28881
austintx78746,austintx78746,lifesizecommunications,lifesizecommunicationsinc,33730,28882
chicagoil60603,chicagoil,literacyvolunteersofillinois,literacyvolunteersofillinois,33734,187467
jacksonvillefl32245,jacksonvillefl32224,landstarexpressamericainc,landstarexpressamericainc,33737,35502
carnegiepa15106,carnegiepa15106,loftusengineersllc,loftusengineersllcold,33738,95902
carnegiepa15106,carnegiepa15106,loftusengineersllc,loftusengineersllc,33738,95915
dallastx75201,dallastx75201,luminantenergycompanyllc,luminantenergycollc,33741,44613
seagirtnj8750,seagirtnj08750,lakeridgecircleassociatesllc,lakeridgecircleassociatesllc,33742,122823
mountjuliettn37122,mountjuliettn37122,lineberrypropertiesinc,lineberrypropertiesinc,33743,53703
newyorkny10029,newyorkny10038,legalaidsociety,legalaidsociety,33749,29979
corinthms38834,corinthms388345408,litcopetroleuminc,litcopetroleuminc,33764,24615
sylmarca91342,sylmarca91342,laseroperationsllc,laseroperationsllc,33770,826
sterlingva20166,sterlingva20166,laserscaninc,laserscaninc,33773,171333
valenciaca91355,valenciaca91355,lapolicegearinc,lapolicegearinc,33774,40107
lakecharlesla70601,lakecharlesla70601,lakecharlesharborterminaldistrict,lakecharlesharborterminaldistrictla,33777,34127
greenvillesc29607,greenvillesc29607,lockheedmartinlogisticservices,lockheedmartinlogisticsservicesco,33782,29645
greenvillesc29607,greenvillesc29605,lockheedmartinlogisticservices,lockheedmartinlogisticservicesinc,33782,57754
kirklandwa98034,kirklandwa98034,lancsindustriesholdingsllc,lancsindustriesholdingsllc,33785,7931
mississaugaontariol5l1x1,mississaugaonl5l1x1,lecoinstrumentsltd,lecoinstrumentsltd,33795,99423
philadelphiapa19104,philadelphiapa19103,lyrasisinc,lyrasisincpa,33802,55813
calhounga30703,calhounga30701,learninglabsinc,learninglabsinc,33808,50210
sandiegoca92123,sandiegoca921231510,l3communicationstelemetryw,l3communicationstelemetrywest,33817,93234
charlottenc28269,charlottenc28269,linetamericasinc,linetamericasinc,33829,178502
somersetnj8873,somersetnj08873,labvantagesolutionsinc,labvantagesolutionsinc,33842,29302
nicholasvilleky40356,nicholasvilleky40356,lockmasterssecurityinstituteinc,lockmasterssecurityinstituteinc,33843,59206
eugeneor97402,eugeneor97402,lightsmythtechnologiesinc,lightsmythtechnologiesinc,33845,39819
burlingtonma1803,burlingtonma01803,lemaitrevascularinc,lemaitrevascularinc,33855,3329
huntsvilleal35806,huntsvilleal35806,lsiresearchinc,lsiresearchinc,33860,39928
huntsvilleal35806,huntsvilleal35806,lsiresearchinc,lsiresearchinc,33860,39929
sanjoseca95138,sanjoseca951381018,lynxsoftwaretechnologiesinc,lynxsoftwaretechnologiesinc,33877,1147
sanjoseca95138,sanjoseca951381018,lynxsoftwaretechnologiesinc,lynxsoftwaretechnologiesinc,33878,1147
germantownmd20874,germantownmd208745244,librarysystemsservicesllc,librarysystemsservicesllc,33888,41998
goletaca93117,goletaca93117,l3communicationsmaripro,l3communicationsmariproinc,33889,7432
lafayettela70506,lafayettela70506,lafayetteutilitysystem,lafayetteutilitiessystem,33902,29324
cambridgemd21613,cambridgemd21613,lwrcinternationalllc,lwrcinternationalllc,33905,97224
southfieldmi48075,southfieldmi480751058,lawrencetechnologicaluniversity,lawrencetechnologicaluniversity,33913,28003
eubankky42567,eubankky42567,ltechenterprisesinc,ltechenterprisesinc,33917,114771
orlandofl32810,orlandofl32804,l3communicationsadvancedlasersystemstechnologyinc,l3communicationsadvancedlasersystemstechnologyinc,33930,3101
parsippanynj7054,parsippanynj07054,leopharmainc,leopharmainc,33947,56669
londonontarion6a4g5,londononn6a5w9,londonhealthsciencescenter,londonhealthsciencescentre,33948,38002
louisvilleky40218,louisvilleky40203,lifesafetyservicesllc,lifesafetyservicesllc,34042,54796
louisvilleky40218,louisvilleky40218,lifesafetyservicesllc,lifesafetyservicesllc,34042,54797
fortlauderdalefl33309,fortlauderdalefl333092075,libertypowerholdingsllc,libertypowerholdingsllc,34052,40390
saltlakecityut84104,saltlakecityut84104,lakecitytrucksllc,lakecitytrucksllc,34054,45484
lewistonme4240,lewistonme04240,lewistonoperationsllc,lewistonoperationsllc,34058,161886
tampafl33610,tampafl336346391,leainternationalinc,leainternationalinc,34060,20177
bethesdamd20814,bethesdamd20814,lakenheathelectronicsdesign,lakenheathelectronicsdesigninc,34063,165557
spokanewa99202,spokanewa99202,litecheckllc,litecheckllc,34070,55014
marinadelreyca90292,marinadelreyca90292,leeburkhartliuinclbl,leeburkhartliuinc,34084,29600
davenportia52806,davenportia52806,lovewellfencinginc,lovewellfencinginc,34087,51326
lasvegasnv89119,lasvegasnv89119,lifeguardinternationalinc,lifeguardinternationalinc,34088,134139
burlingtonnc27215,burlingtonnc272155837,laboratorycorpofamericaholdings,laboratorycorpofamericaholdings,34089,15
planotx75094,planotx750743712,luminatorholdingllc,luminatorholdinglp,34091,101488
parsippanynj7054,parsippanynj7054,lapissoftwareassociates,lapissoftwareassociatesllc,34101,122409
arlingtonva22202,arlingtonva22202,leonieindustriesllc,leonieindustriesllc,34112,40125
deerfieldmi49238,deerfieldmi49238,limoreidinc,limoreidinc,34115,45362
deerfieldmi49238,deerfieldmi49238,limoreidinc,limoreidinc,34115,45363
torranceca90505,torranceca90505,ledtronicsinc,ledtronicsinc,34118,29512
houstontx77017,houstontx77075,layherinc,layherinc,34132,177157
frederickmd21703,frederickmd21703,lyngsoesystemsinc,lyngsoesystemsinc,34160,52388
norristownpa19401,norristownpa19401,lcrelectronicsinc,lcrelectronicsinc,34171,49927
burlingtonma1803,burlingtonma01803,linkageinc,linkageinc,34182,29711
burlingtonma1803,burlingtonma01803,linkageinc,linkageinc,34182,29712
huntingtonbeachca92647,huntingtonbeachca92648,lifestreamwatersystemsinc,lifestreamwatersystemsinc,34194,120268
batonrougela70806,batonrougela70806,louisianaindustriesforthedisabledinc,louisianaindustriesforthedisabledinc,34196,53712
lubbocktx79401,lubbocktx79401,lubbockcityof,lubbockcityoftx,34211,38418
lincolnne68506,lincolnne68506,linweldinc,linweldinc,34215,32719
silverspringmd20910,silverspringmd20910,lancebaileyassociatesinc,lancebaileyassociatesinc,34216,54725
losangelesca90045,losangelesca900452659,loyolamarymountuniversityinc,loyolamarymountuniversity,34218,27925
losangelesca90067,losangelesca90067,liebermansoftwarecorporation,liebermansoftwarecorp,34235,84110
tellcityin47586,tellcityin475868656,lutgringbrosinc,lutgringbrosinc,34240,51712
harveyla70058,harveyla700583117,lemoinemarinerefrigerationincorporated,lemoinemarinerefrigerationinc,34252,52938
carlsbadca92010,carlsbadca92008,lumistarinc,lumistarinc,34263,30848
batonrougela70806,batonrougela70806,loscoinc,loscoinc,34280,47431
losangelesca90007,losangelesca900151481,losangelesconservationcorps,losangelesconservationcorpsinc,34288,48358
delanomn55328,delanomn553288605,landscapestructures,landscapestructuresinc,34290,29434
jacksonvillefl32221,jacksonvillefl32221,logisticservicesinternationa,logisticservicesinternationalinc,34297,46541
mumbaimaharashtra400025,mumbaimaharashtra400025,lubrizolindiapvtltd,lubrizolindialtd,34299,25549
olatheks66062,olatheks66062,lpdenterprises,lpdenterprisesinc,34316,133835
